Fecha;Consumo
2019-11-10 12;26,43766667
2019-11-10 13;26,69566667
2019-11-10 14;26,759
2019-11-10 15;25,693
2019-11-10 16;24,9135
2019-11-10 17;25,06283333
2019-11-10 18;27,18616667
2019-11-10 19;28,6535
2019-11-10 20;29,61033333
2019-11-10 21;29,4345
2019-11-10 22;28,43133333
2019-11-10 23;26,35833333
2019-11-11 00;24,22766667
2019-11-11 01;22,876
2019-11-11 02;21,96966667
2019-11-11 03;21,504
2019-11-11 04;21,436
2019-11-11 05;22,29483333
2019-11-11 06;25,02166667
2019-11-11 07;29,29916667
2019-11-11 08;31,94433333
2019-11-11 09;33,5095
2019-11-11 10;34,29016667
2019-11-11 11;34,32733333
2019-11-11 12;34,422
2019-11-11 13;34,29
2019-11-11 14;33,28016667
2019-11-11 15;32,52233333
2019-11-11 16;32,31016667
2019-11-11 17;32,50066667
2019-11-11 18;33,96683333
2019-11-11 19;34,978
2019-11-11 20;35,24816667
2019-11-11 21;34,39283333
2019-11-11 22;31,712
2019-11-11 23;28,66933333
2019-11-12 00;26,43483333
2019-11-12 01;24,81533333
2019-11-12 02;23,8125
2019-11-12 03;23,359
2019-11-12 04;23,16966667
2019-11-12 05;23,89416667
2019-11-12 06;26,0805
2019-11-12 07;30,252
2019-11-12 08;32,7795
2019-11-12 09;33,8945
2019-11-12 10;34,12733333
2019-11-12 11;34,03316667
2019-11-12 12;33,80733333
2019-11-12 13;33,67983333
2019-11-12 14;32,64266667
2019-11-12 15;32,111
2019-11-12 16;31,8895
2019-11-12 17;32,03633333
2019-11-12 18;34,154
2019-11-12 19;35,164
2019-11-12 20;35,5175
2019-11-12 21;34,60433333
2019-11-12 22;31,86316667
2019-11-12 23;28,76266667
2019-11-13 00;26,70816667
2019-11-13 01;25,05683333
2019-11-13 02;23,852
2019-11-13 03;23,45333333
2019-11-13 04;23,30633333
2019-11-13 05;23,84916667
2019-11-13 06;26,292
2019-11-13 07;30,61183333
2019-11-13 08;32,92716667
2019-11-13 09;33,8455
2019-11-13 10;34,38766667
2019-11-13 11;34,56916667
2019-11-13 12;34,2715
2019-11-13 13;34,06483333
2019-11-13 14;33,04316667
2019-11-13 15;32,29416667
2019-11-13 16;31,90066667
2019-11-13 17;32,06533333
2019-11-13 18;34,19133333
2019-11-13 19;35,1295
2019-11-13 20;35,6885
2019-11-13 21;34,20433333
2019-11-13 22;31,59983333
2019-11-13 23;28,82066667
2019-11-14 00;26,55033333
2019-11-14 01;24,8115
2019-11-14 02;23,87233333
2019-11-14 03;23,33616667
2019-11-14 04;23,198
2019-11-14 05;23,856
2019-11-14 06;26,4325
2019-11-14 07;30,34616667
2019-11-14 08;32,77366667
2019-11-14 09;34,059
2019-11-14 10;34,64666667
2019-11-14 11;35,2235
2019-11-14 12;35,35666667
2019-11-14 13;35,3265
2019-11-14 14;34,25383333
2019-11-14 15;33,83866667
2019-11-14 16;33,47166667
2019-11-14 17;33,91116667
2019-11-14 18;35,59983333
2019-11-14 19;36,353
2019-11-14 20;36,539
2019-11-14 21;35,453
2019-11-14 22;32,577
2019-11-14 23;29,59116667
2019-11-15 00;27,365
2019-11-15 01;25,69466667
2019-11-15 02;24,24933333
2019-11-15 03;23,761
2019-11-15 04;23,58833333
2019-11-15 05;24,242
2019-11-15 06;26,97866667
2019-11-15 07;31,17883333
2019-11-15 08;33,51416667
2019-11-15 09;34,77816667
2019-11-15 10;35,58883333
2019-11-15 11;35,4175
2019-11-15 12;35,38583333
2019-11-15 13;34,94016667
2019-11-15 14;33,82533333
2019-11-15 15;33,01233333
2019-11-15 16;33,03333333
2019-11-15 17;33,337
2019-11-15 18;35,26833333
2019-11-15 19;35,68033333
2019-11-15 20;35,38116667
2019-11-15 21;34,35266667
2019-11-15 22;31,894
2019-11-15 23;29,35966667
2019-11-16 00;27,45883333
2019-11-16 01;25,66483333
2019-11-16 02;24,16533333
2019-11-16 03;23,20816667
2019-11-16 04;22,98833333
2019-11-16 05;22,9155
2019-11-16 06;23,554
2019-11-16 07;24,922
2019-11-16 08;26,49183333
2019-11-16 09;29,1995
2019-11-16 10;31,02266667
2019-11-16 11;31,28483333
2019-11-16 12;30,844
2019-11-16 13;30,63683333
2019-11-16 14;30,155
2019-11-16 15;29,03966667
2019-11-16 16;28,25833333
2019-11-16 17;28,50066667
2019-11-16 18;30,57916667
2019-11-16 19;31,43033333
2019-11-16 20;31,8845
2019-11-16 21;31,65116667
2019-11-16 22;29,997
2019-11-16 23;27,97116667
2019-11-17 00;25,91733333
2019-11-17 01;23,82683333
2019-11-17 02;22,34816667
2019-11-17 03;21,4305
2019-11-17 04;21,1915
2019-11-17 05;21,098
2019-11-17 06;21,61033333
2019-11-17 07;22,3375
2019-11-17 08;22,89566667
2019-11-17 09;25,06033333
2019-11-17 10;27,40216667
2019-11-17 11;28,59033333
2019-11-17 12;28,99333333
2019-11-17 13;29,52266667
2019-11-17 14;29,52783333
2019-11-17 15;28,20233333
2019-11-17 16;27,29366667
2019-11-17 17;27,413
2019-11-17 18;29,5395
2019-11-17 19;30,74466667
2019-11-17 20;31,57616667
2019-11-17 21;31,41766667
2019-11-17 22;29,9705
2019-11-17 23;27,837
2019-11-18 00;25,25266667
2019-11-18 01;23,42466667
2019-11-18 02;22,16983333
2019-11-18 03;21,70316667
2019-11-18 04;21,76
2019-11-18 05;22,79583333
2019-11-18 06;25,80566667
2019-11-18 07;30,51183333
2019-11-18 08;33,47633333
2019-11-18 09;34,88466667
2019-11-18 10;35,26916667
2019-11-18 11;35,156
2019-11-18 12;34,798
2019-11-18 13;34,91616667
2019-11-18 14;34,1055
2019-11-18 15;33,58066667
2019-11-18 16;33,29683333
2019-11-18 17;33,75233333
2019-11-18 18;35,74933333
2019-11-18 19;36,67466667
2019-11-18 20;36,87566667
2019-11-18 21;35,88616667
2019-11-18 22;33,01433333
2019-11-18 23;29,91116667
2019-11-19 00;27,4015
2019-11-19 01;25,495
2019-11-19 02;24,432
2019-11-19 03;23,925
2019-11-19 04;23,87966667
2019-11-19 05;24,50583333
2019-11-19 06;27,09733333
2019-11-19 07;31,79716667
2019-11-19 08;34,718
2019-11-19 09;36,15
2019-11-19 10;36,23833333
2019-11-19 11;35,96866667
2019-11-19 12;35,50433333
2019-11-19 13;35,38466667
2019-11-19 14;34,552
2019-11-19 15;34,04066667
2019-11-19 16;33,8615
2019-11-19 17;34,55466667
2019-11-19 18;36,79033333
2019-11-19 19;37,3325
2019-11-19 20;37,627
2019-11-19 21;36,53116667
2019-11-19 22;33,4935
2019-11-19 23;30,232
2019-11-20 00;27,8335
2019-11-20 01;26,07666667
2019-11-20 02;24,75566667
2019-11-20 03;24,14833333
2019-11-20 04;24,1235
2019-11-20 05;24,72466667
2019-11-20 06;27,328
2019-11-20 07;31,82716667
2019-11-20 08;34,89383333
2019-11-20 09;35,983
2019-11-20 10;36,33516667
2019-11-20 11;36,36816667
2019-11-20 12;36,37433333
2019-11-20 13;36,08133333
2019-11-20 14;35,26816667
2019-11-20 15;34,818
2019-11-20 16;34,68016667
2019-11-20 17;35,22266667
2019-11-20 18;36,776
2019-11-20 19;37,314
2019-11-20 20;37,34966667
2019-11-20 21;36,238
2019-11-20 22;33,42666667
2019-11-20 23;30,247
2019-11-21 00;27,88033333
2019-11-21 01;25,8655
2019-11-21 02;24,72583333
2019-11-21 03;24,26983333
2019-11-21 04;24,18266667
2019-11-21 05;24,83716667
2019-11-21 06;27,397
2019-11-21 07;31,88433333
2019-11-21 08;34,58016667
2019-11-21 09;35,80716667
2019-11-21 10;36,283
2019-11-21 11;36,1875
2019-11-21 12;36,26116667
2019-11-21 13;36,1255
2019-11-21 14;35,19
2019-11-21 15;34,6055
2019-11-21 16;34,47583333
2019-11-21 17;34,8295
2019-11-21 18;36,72116667
2019-11-21 19;36,82166667
2019-11-21 20;37,1965
2019-11-21 21;36,39066667
2019-11-21 22;33,70083333
2019-11-21 23;30,49816667
2019-11-22 00;28,07316667
2019-11-22 01;26,13616667
2019-11-22 02;24,81266667
2019-11-22 03;24,34116667
2019-11-22 04;24,3155
2019-11-22 05;24,743
2019-11-22 06;27,43933333
2019-11-22 07;31,94416667
2019-11-22 08;34,5335
2019-11-22 09;35,9445
2019-11-22 10;36,81383333
2019-11-22 11;36,7455
2019-11-22 12;36,73616667
2019-11-22 13;36,5365
2019-11-22 14;35,3325
2019-11-22 15;34,49466667
2019-11-22 16;34,11916667
2019-11-22 17;34,34966667
2019-11-22 18;35,6445
2019-11-22 19;35,86716667
2019-11-22 20;35,68333333
2019-11-22 21;34,6255
2019-11-22 22;32,32833333
2019-11-22 23;29,6255
2019-11-23 00;27,291
2019-11-23 01;25,40166667
2019-11-23 02;24,067
2019-11-23 03;23,26583333
2019-11-23 04;22,94016667
2019-11-23 05;22,68
2019-11-23 06;23,13816667
2019-11-23 07;24,42566667
2019-11-23 08;25,966
2019-11-23 09;28,64066667
2019-11-23 10;30,52066667
2019-11-23 11;30,7665
2019-11-23 12;30,61433333
2019-11-23 13;30,66116667
2019-11-23 14;30,02766667
2019-11-23 15;28,751
2019-11-23 16;27,82133333
2019-11-23 17;27,88016667
2019-11-23 18;29,89233333
2019-11-23 19;30,60966667
2019-11-23 20;31,06516667
2019-11-23 21;30,85583333
2019-11-23 22;29,53366667
2019-11-23 23;27,6085
2019-11-24 00;25,46433333
2019-11-24 01;23,4225
2019-11-24 02;22,04683333
2019-11-24 03;21,34266667
2019-11-24 04;20,94716667
2019-11-24 05;20,84233333
2019-11-24 06;21,20666667
2019-11-24 07;21,7745
2019-11-24 08;22,48966667
2019-11-24 09;24,52466667
2019-11-24 10;26,67216667
2019-11-24 11;27,467
2019-11-24 12;27,37266667
2019-11-24 13;27,68866667
2019-11-24 14;27,73133333
2019-11-24 15;26,6465
2019-11-24 16;26,075
2019-11-24 17;26,3015
2019-11-24 18;28,703
2019-11-24 19;30,12316667
2019-11-24 20;31,13966667
2019-11-24 21;31,04033333
2019-11-24 22;29,84933333
2019-11-24 23;27,539
2019-11-25 00;24,98083333
2019-11-25 01;23,3515
2019-11-25 02;22,27533333
2019-11-25 03;21,91216667
2019-11-25 04;21,88783333
2019-11-25 05;22,63933333
2019-11-25 06;25,69983333
2019-11-25 07;30,39433333
2019-11-25 08;33,20416667
2019-11-25 09;34,27033333
2019-11-25 10;34,4795
2019-11-25 11;34,2245
2019-11-25 12;34,30533333
2019-11-25 13;34,20916667
2019-11-25 14;33,33283333
2019-11-25 15;32,85066667
2019-11-25 16;32,709
2019-11-25 17;33,22466667
2019-11-25 18;35,01
2019-11-25 19;35,399
2019-11-25 20;35,69666667
2019-11-25 21;34,7645
2019-11-25 22;32,03833333
2019-11-25 23;29,0195
2019-11-26 00;26,79033333
2019-11-26 01;25,046
2019-11-26 02;23,97116667
2019-11-26 03;23,51633333
2019-11-26 04;23,478
2019-11-26 05;24,048
2019-11-26 06;26,6715
2019-11-26 07;31,1385
2019-11-26 08;33,53433333
2019-11-26 09;34,46166667
2019-11-26 10;34,52066667
2019-11-26 11;34,432
2019-11-26 12;34,18483333
2019-11-26 13;34,34116667
2019-11-26 14;33,43516667
2019-11-26 15;32,7055
2019-11-26 16;32,4205
2019-11-26 17;33,06533333
2019-11-26 18;34,7135
2019-11-26 19;35,22833333
2019-11-26 20;35,37183333
2019-11-26 21;34,5165
2019-11-26 22;31,97816667
2019-11-26 23;29,04266667
2019-11-27 00;26,92716667
2019-11-27 01;25,31566667
2019-11-27 02;23,92883333
2019-11-27 03;23,31866667
2019-11-27 04;23,142
2019-11-27 05;23,67283333
2019-11-27 06;26,34166667
2019-11-27 07;30,60233333
2019-11-27 08;32,85
2019-11-27 09;33,627
2019-11-27 10;33,79633333
2019-11-27 11;33,60316667
2019-11-27 12;33,54116667
2019-11-27 13;33,499
2019-11-27 14;32,6385
2019-11-27 15;32,17233333
2019-11-27 16;31,89216667
2019-11-27 17;32,32633333
2019-11-27 18;34,12983333
2019-11-27 19;34,4135
2019-11-27 20;34,924
2019-11-27 21;34,24366667
2019-11-27 22;31,674
2019-11-27 23;28,75133333
2019-11-28 00;26,60816667
2019-11-28 01;25,0065
2019-11-28 02;23,76366667
2019-11-28 03;23,30683333
2019-11-28 04;23,18183333
2019-11-28 05;23,79083333
2019-11-28 06;26,216
2019-11-28 07;30,41416667
2019-11-28 08;32,658
2019-11-28 09;33,508
2019-11-28 10;33,84983333
2019-11-28 11;33,753
2019-11-28 12;33,68116667
2019-11-28 13;33,7265
2019-11-28 14;32,74233333
2019-11-28 15;32,32466667
2019-11-28 16;32,131
2019-11-28 17;32,5765
2019-11-28 18;34,2195
2019-11-28 19;34,842
2019-11-28 20;35,15183333
2019-11-28 21;34,241
2019-11-28 22;31,924
2019-11-28 23;28,968
2019-11-29 00;26,8495
2019-11-29 01;25,02033333
2019-11-29 02;24,00683333
2019-11-29 03;23,476
2019-11-29 04;23,239
2019-11-29 05;23,9165
2019-11-29 06;26,2185
2019-11-29 07;30,37916667
2019-11-29 08;32,48733333
2019-11-29 09;33,32533333
2019-11-29 10;33,67483333
2019-11-29 11;33,521
2019-11-29 12;33,355
2019-11-29 13;33,03466667
2019-11-29 14;31,96683333
2019-11-29 15;31,30916667
2019-11-29 16;30,92066667
2019-11-29 17;31,48983333
2019-11-29 18;33,12133333
2019-11-29 19;33,39416667
2019-11-29 20;33,4115
2019-11-29 21;32,66533333
2019-11-29 22;30,7145
2019-11-29 23;28,4215
2019-11-30 00;26,67383333
2019-11-30 01;24,81583333
2019-11-30 02;23,48033333
2019-11-30 03;22,79283333
2019-11-30 04;22,21616667
2019-11-30 05;22,248
2019-11-30 06;22,80333333
2019-11-30 07;24,08566667
2019-11-30 08;25,59416667
2019-11-30 09;27,83466667
2019-11-30 10;29,159
2019-11-30 11;29,50116667
2019-11-30 12;29,0485
2019-11-30 13;29,08833333
2019-11-30 14;28,59516667
2019-11-30 15;27,32733333
2019-11-30 16;26,5915
2019-11-30 17;26,66066667
2019-11-30 18;28,7695
2019-11-30 19;29,28133333
2019-11-30 20;29,46066667
2019-11-30 21;29,56966667
2019-11-30 22;28,13583333
2019-11-30 23;26,36066667
2019-12-01 00;24,4165
2019-12-01 01;22,64433333
2019-12-01 02;21,5775
2019-12-01 03;20,87683333
2019-12-01 04;20,67466667
2019-12-01 05;20,45916667
2019-12-01 06;20,96
2019-12-01 07;21,62983333
2019-12-01 08;22,28683333
2019-12-01 09;24,2615
2019-12-01 10;26,257
2019-12-01 11;27,26766667
2019-12-01 12;27,327
2019-12-01 13;27,71
2019-12-01 14;27,81416667
2019-12-01 15;26,57166667
2019-12-01 16;25,85383333
2019-12-01 17;26,341
2019-12-01 18;28,26583333
2019-12-01 19;29,2385
2019-12-01 20;30,247
2019-12-01 21;30,12816667
2019-12-01 22;28,7205
2019-12-01 23;26,61183333
2019-12-02 00;24,21983333
2019-12-02 01;22,779
2019-12-02 02;21,69533333
2019-12-02 03;21,41066667
2019-12-02 04;21,372
2019-12-02 05;22,22
2019-12-02 06;25,13666667
2019-12-02 07;29,7745
2019-12-02 08;32,53916667
2019-12-02 09;33,753
2019-12-02 10;34,212
2019-12-02 11;34,21083333
2019-12-02 12;34,045
2019-12-02 13;34,02533333
2019-12-02 14;33,19966667
2019-12-02 15;32,75666667
2019-12-02 16;32,56516667
2019-12-02 17;33,08766667
2019-12-02 18;34,67183333
2019-12-02 19;35,089
2019-12-02 20;35,36183333
2019-12-02 21;34,53833333
2019-12-02 22;31,62433333
2019-12-02 23;28,5115
2019-12-03 00;26,27116667
2019-12-03 01;24,4505
2019-12-03 02;23,25516667
2019-12-03 03;22,78066667
2019-12-03 04;22,81533333
2019-12-03 05;23,4295
2019-12-03 06;25,95116667
2019-12-03 07;30,53566667
2019-12-03 08;33,16466667
2019-12-03 09;34,40283333
2019-12-03 10;34,8655
2019-12-03 11;34,79616667
2019-12-03 12;34,69033333
2019-12-03 13;34,83883333
2019-12-03 14;34,0715
2019-12-03 15;33,35966667
2019-12-03 16;33,357
2019-12-03 17;33,87716667
2019-12-03 18;35,30416667
2019-12-03 19;35,838
2019-12-03 20;36,09633333
2019-12-03 21;35,44683333
2019-12-03 22;32,67366667
2019-12-03 23;29,45216667
2019-12-04 00;27,1035
2019-12-04 01;25,25216667
2019-12-04 02;23,8795
2019-12-04 03;23,30583333
2019-12-04 04;23,13466667
2019-12-04 05;23,73416667
2019-12-04 06;26,37483333
2019-12-04 07;30,8475
2019-12-04 08;33,631
2019-12-04 09;34,90983333
2019-12-04 10;35,425
2019-12-04 11;35,43433333
2019-12-04 12;35,36716667
2019-12-04 13;35,441
2019-12-04 14;34,50566667
2019-12-04 15;34,04766667
2019-12-04 16;33,966
2019-12-04 17;34,32233333
2019-12-04 18;35,61983333
2019-12-04 19;35,8255
2019-12-04 20;36,306
2019-12-04 21;35,46033333
2019-12-04 22;32,62083333
2019-12-04 23;29,4235
2019-12-05 00;27,14083333
2019-12-05 01;25,12316667
2019-12-05 02;23,96183333
2019-12-05 03;23,404
2019-12-05 04;23,38016667
2019-12-05 05;24,0205
2019-12-05 06;26,55733333
2019-12-05 07;31,14816667
2019-12-05 08;33,70866667
2019-12-05 09;34,71866667
2019-12-05 10;35,38383333
2019-12-05 11;35,1385
2019-12-05 12;34,92083333
2019-12-05 13;34,67466667
2019-12-05 14;33,75283333
2019-12-05 15;33,18233333
2019-12-05 16;33,2375
2019-12-05 17;33,54283333
2019-12-05 18;34,9025
2019-12-05 19;34,9265
2019-12-05 20;34,88733333
2019-12-05 21;34,322
2019-12-05 22;32,0775
2019-12-05 23;29,5115
2019-12-06 00;27,75333333
2019-12-06 01;25,67633333
2019-12-06 02;24,07216667
2019-12-06 03;23,35883333
2019-12-06 04;22,87966667
2019-12-06 05;22,7715
2019-12-06 06;23,09616667
2019-12-06 07;24,21566667
2019-12-06 08;25,1365
2019-12-06 09;26,96433333
2019-12-06 10;28,86533333
2019-12-06 11;29,557
2019-12-06 12;29,36216667
2019-12-06 13;29,38816667
2019-12-06 14;29,16133333
2019-12-06 15;27,82466667
2019-12-06 16;27,2085
2019-12-06 17;27,37533333
2019-12-06 18;29,33083333
2019-12-06 19;30,03416667
2019-12-06 20;30,49083333
2019-12-06 21;30,478
2019-12-06 22;29,6925
2019-12-06 23;27,8485
2019-12-07 00;25,832
2019-12-07 01;23,8005
2019-12-07 02;22,39733333
2019-12-07 03;21,66916667
2019-12-07 04;21,35266667
2019-12-07 05;21,452
2019-12-07 06;22,3345
2019-12-07 07;23,65133333
2019-12-07 08;24,94183333
2019-12-07 09;27,2865
2019-12-07 10;29,13133333
2019-12-07 11;29,4275
2019-12-07 12;28,999
2019-12-07 13;28,92383333
2019-12-07 14;28,6525
2019-12-07 15;27,768
2019-12-07 16;26,99516667
2019-12-07 17;27,24833333
2019-12-07 18;29,40266667
2019-12-07 19;29,91933333
2019-12-07 20;30,54766667
2019-12-07 21;30,42133333
2019-12-07 22;29,261
2019-12-07 23;27,49633333
2019-12-08 00;25,4595
2019-12-08 01;23,505
2019-12-08 02;21,93033333
2019-12-08 03;21,17566667
2019-12-08 04;20,655
2019-12-08 05;20,6125
2019-12-08 06;21,02783333
2019-12-08 07;21,8335
2019-12-08 08;22,4795
2019-12-08 09;24,331
2019-12-08 10;26,501
2019-12-08 11;27,49233333
2019-12-08 12;27,49983333
2019-12-08 13;27,57133333
2019-12-08 14;27,52133333
2019-12-08 15;26,58866667
2019-12-08 16;25,97983333
2019-12-08 17;26,317
2019-12-08 18;28,15533333
2019-12-08 19;29,22166667
2019-12-08 20;30,24216667
2019-12-08 21;30,26716667
2019-12-08 22;29,25283333
2019-12-08 23;26,927
2019-12-09 00;24,69283333
2019-12-09 01;22,85016667
2019-12-09 02;21,81066667
2019-12-09 03;21,06966667
2019-12-09 04;20,952
2019-12-09 05;21,69616667
2019-12-09 06;23,867
2019-12-09 07;26,94883333
2019-12-09 08;28,832
2019-12-09 09;30,62183333
2019-12-09 10;31,68083333
2019-12-09 11;32,03083333
2019-12-09 12;32,01
2019-12-09 13;32,08916667
2019-12-09 14;31,5685
2019-12-09 15;30,8315
2019-12-09 16;30,29833333
2019-12-09 17;30,6355
2019-12-09 18;32,56316667
2019-12-09 19;33,4005
2019-12-09 20;34,02583333
2019-12-09 21;33,6565
2019-12-09 22;31,3875
2019-12-09 23;28,44083333
2019-12-10 00;26,18633333
2019-12-10 01;24,3355
2019-12-10 02;23,12
2019-12-10 03;22,58916667
2019-12-10 04;22,46033333
2019-12-10 05;23,21566667
2019-12-10 06;25,84866667
2019-12-10 07;30,62983333
2019-12-10 08;33,71566667
2019-12-10 09;34,86233333
2019-12-10 10;35,19783333
2019-12-10 11;34,81416667
2019-12-10 12;34,5915
2019-12-10 13;34,47866667
2019-12-10 14;33,64683333
2019-12-10 15;33,2065
2019-12-10 16;33,04516667
2019-12-10 17;33,51866667
2019-12-10 18;35,2955
2019-12-10 19;35,92083333
2019-12-10 20;36,442
2019-12-10 21;35,75
2019-12-10 22;33,0445
2019-12-10 23;29,7975
2019-12-11 00;27,35066667
2019-12-11 01;25,25066667
2019-12-11 02;24,073
2019-12-11 03;23,59666667
2019-12-11 04;23,43783333
2019-12-11 05;24,09316667
2019-12-11 06;26,67933333
2019-12-11 07;31,52933333
2019-12-11 08;34,45033333
2019-12-11 09;35,34016667
2019-12-11 10;35,61883333
2019-12-11 11;35,33466667
2019-12-11 12;34,96383333
2019-12-11 13;34,77883333
2019-12-11 14;33,8045
2019-12-11 15;33,6095
2019-12-11 16;33,37333333
2019-12-11 17;33,835
2019-12-11 18;35,55833333
2019-12-11 19;36,249
2019-12-11 20;36,75583333
2019-12-11 21;36,06033333
2019-12-11 22;33,23516667
2019-12-11 23;29,95166667
2019-12-12 00;27,50566667
2019-12-12 01;25,48583333
2019-12-12 02;24,22283333
2019-12-12 03;23,57716667
2019-12-12 04;23,48516667
2019-12-12 05;24,20683333
2019-12-12 06;26,901
2019-12-12 07;31,54716667
2019-12-12 08;34,48366667
2019-12-12 09;35,51933333
2019-12-12 10;35,94966667
2019-12-12 11;35,96233333
2019-12-12 12;35,76266667
2019-12-12 13;35,87033333
2019-12-12 14;35,19316667
2019-12-12 15;34,86816667
2019-12-12 16;34,87483333
2019-12-12 17;35,58833333
2019-12-12 18;36,973
2019-12-12 19;37,24983333
2019-12-12 20;37,3605
2019-12-12 21;36,50016667
2019-12-12 22;33,74066667
2019-12-12 23;30,507
2019-12-13 00;28,0975
2019-12-13 01;26,0445
2019-12-13 02;24,6275
2019-12-13 03;23,8625
2019-12-13 04;23,80316667
2019-12-13 05;24,4105
2019-12-13 06;27,0625
2019-12-13 07;31,471
2019-12-13 08;34,1085
2019-12-13 09;34,8705
2019-12-13 10;35,148
2019-12-13 11;35,10716667
2019-12-13 12;34,766
2019-12-13 13;34,88516667
2019-12-13 14;33,6135
2019-12-13 15;32,82466667
2019-12-13 16;32,64
2019-12-13 17;33,029
2019-12-13 18;34,2565
2019-12-13 19;34,53416667
2019-12-13 20;34,33283333
2019-12-13 21;33,72933333
2019-12-13 22;31,46316667
2019-12-13 23;29,02566667
2019-12-14 00;27,09166667
2019-12-14 01;25,24216667
